P11 Spicy Tom Kha Coconut Soup**,$9.50,19,188.5,0,188.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P11 Tom Kha,$9.50,75,729.5,0,729.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P12 Panang Curry,$9.50,87,842,0,842,2021-07-01 00:00:00,2021-07-31 00:00:00
P12 Panang Curry **,$9.50,46,457,2,455,2021-07-01 00:00:00,2021-07-31 00:00:00
P13 Masman Curry,$9.50,57,548,0,548,2021-07-01 00:00:00,2021-07-31 00:00:00
P13 Masman Curry **,$9.50,24,236,0,236,2021-07-01 00:00:00,2021-07-31 00:00:00
P14 Mixed Vegetable Stir-fried,$9.50,21,228,0,228,2021-07-01 00:00:00,2021-07-31 00:00:00
P14 Veg Stir-fried,$9.50,39,389,0,389,2021-07-01 00:00:00,2021-07-31 00:00:00
P15 Prik Thai Dum,$10.50,28,296,0,296,2021-07-01 00:00:00,2021-07-31 00:00:00
P15	 Pad Prik Thai Dum *,$10.50,13,146.5,0,146.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P18 Sweet & Sour,$9.50,20,194.5,0,194.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P18 Thai Sweet and Sour,$9.50,3,30.5,0,30.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P19 Rice Soup,$9.50,3,29.5,0,29.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P2 Pad Ga-Tiam,$9.50,48,473,0,473,2021-07-01 00:00:00,2021-07-31 00:00:00
P2 Pad Ga-Tiam Prik Thai *,$9.50,9,87.5,0,87.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P22 Prik Khing,$9.75,15,146.25,0,146.25,2021-07-01 00:00:00,2021-07-31 00:00:00
P22	 Pad Prik Khing **,$9.75,5,48.75,0,48.75,2021-07-01 00:00:00,2021-07-31 00:00:00
P24 Prik Pao,$9.50,22,216,0,216,2021-07-01 00:00:00,2021-07-31 00:00:00
P24	 Pad Prik Pao*,$9.50,13,138,0,138,2021-07-01 00:00:00,2021-07-31 00:00:00
P25	 Gang Jeud (Soup),$9.00,1,9,0,9,2021-07-01 00:00:00,2021-07-31 00:00:00
P26 Gang Pa,$10.50,24,258,0,258,2021-07-01 00:00:00,2021-07-31 00:00:00
P26 Gang Pa (Jungle Curry) ****,$10.50,9,94.5,0,94.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P28 Amaz,$12.50,11,144.5,0,144.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P28	 Amazing Seafood Green Beans ***,$12.50,1,12.5,0,12.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P3 Garee Curry,$9.50,68,671.5,0,671.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P3 Garee Curry **,$9.50,30,304,0,304,2021-07-01 00:00:00,2021-07-31 00:00:00
P31 Amaz Grn Bean,$10.50,28,294,2.1,291.9,2021-07-01 00:00:00,2021-07-31 00:00:00
P31	 Spicy Amazing Green Beans  ***,$10.50,6,63,0,63,2021-07-01 00:00:00,2021-07-31 00:00:00
P32 Pad Nor Mai,$10.50,18,197,0,197,2021-07-01 00:00:00,2021-07-31 00:00:00
P34 Bean Sprout,$8.95,3,26.85,0,26.85,2021-07-01 00:00:00,2021-07-31 00:00:00
P34	 Stir-fried Bean Sprout,$8.95,5,56.75,0,56.75,2021-07-01 00:00:00,2021-07-31 00:00:00
P35 Kai Jeaw,$9.50,7,66.5,0,66.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P35	 Kai Jeaw,$9.50,1,9.5,0,9.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P38 Kaeng Daeng Vegetables **,$10.50,4,49,0,49,2021-07-01 00:00:00,2021-07-31 00:00:00
P38 Kaeng Veg,$10.50,7,77.5,0,77.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P4 Keow Wan Curry **,$9.50,28,291,0,291,2021-07-01 00:00:00,2021-07-31 00:00:00
P4 Keow Wan Curry ** (GF),$10.50,1,10.5,0,10.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P4 KeowWan Curry,$9.50,64,626.5,0,626.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P41 S Panang Beef,$14.95,45,674.75,0,674.75,2021-07-01 00:00:00,2021-07-31 00:00:00
P41 Special Panang Beef Curry **,$14.95,15,224.25,0,224.25,2021-07-01 00:00:00,2021-07-31 00:00:00
P42 S Garee Beef,$15.50,30,471.5,0,471.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P42 Special Garee Beef Curry **,$15.50,2,31,0,31,2021-07-01 00:00:00,2021-07-31 00:00:00
P42 Special Garee Beef Curry ** (GF),$16.50,1,16.5,0,16.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P45 S Gang Prik,$10.95,19,220.05,0,220.05,2021-07-01 00:00:00,2021-07-31 00:00:00
P45 special Gang Prik ****,$10.95,1,16.95,0,16.95,2021-07-01 00:00:00,2021-07-31 00:00:00
P47 Pad Prik Gang,$10.50,30,338.5,0,338.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P47 Pad Prik Gang ****,$10.50,6,65,0,65,2021-07-01 00:00:00,2021-07-31 00:00:00
P5 Gang Kua Supparod Curry*,$9.95,9,92.55,0,92.55,2021-07-01 00:00:00,2021-07-31 00:00:00
P5 Gang Supparod,$9.95,12,128.6,0,128.6,2021-07-01 00:00:00,2021-07-31 00:00:00
P6 Fried Rice,$8.75,229,2064.25,0,2064.25,2021-07-01 00:00:00,2021-07-31 00:00:00
P6	 House Fried Rice,$8.75,85,806,0,806,2021-07-01 00:00:00,2021-07-31 00:00:00
P6	 House Fried Rice (Veg),$8.75,1,8.75,0,8.75,2021-07-01 00:00:00,2021-07-31 00:00:00
P61 Crab FriRice,$14.25,32,456,0,456,2021-07-01 00:00:00,2021-07-31 00:00:00
P61 Mam's Crab Fried Rice,$14.25,12,173,0,173,2021-07-01 00:00:00,2021-07-31 00:00:00
P62 St FriRice,$9.75,86,862.5,0,862.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P62 Street Fried Rice,$9.50,90,885.5,2.38,883.12,2021-07-01 00:00:00,2021-07-31 00:00:00
P62	 Street Fried Rice,$9.75,91,916.25,0,916.25,2021-07-01 00:00:00,2021-07-31 00:00:00
P63 Thai egg Explosion,$10.75,26,279.5,0,279.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P7 Pineapple Fried Rice,$11.75,37,436.75,0,436.75,2021-07-01 00:00:00,2021-07-31 00:00:00
P7 Pineapple Fried Rice (Veg),$11.75,4,49,0,49,2021-07-01 00:00:00,2021-07-31 00:00:00
P7 Pineapple FriRice,$11.75,68,815.5,0,815.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P8 Pad Ga-Prao,$9.50,19,184.5,0,184.5,2021-07-01 00:00:00,2021-07-31 00:00:00
P8 Pad Ped Ga-Prao ** ,$9.50,8,76,0,76,2021-07-01 00:00:00,2021-07-31 00:00:00
P9 Pad Ga-Prao,$10.50,2,21,0,21,2021-07-01 00:00:00,2021-07-31 00:00:00
P9 Pad Ped Ga-Prao ( Shrimp or Squid )**,$10.50,6,77,0,77,2021-07-01 00:00:00,2021-07-31 00:00:00
Pepsi,$2.50,44,110,0,110,2021-07-01 00:00:00,2021-07-31 00:00:00
Plain Sticky Rice,$2.50,1,2.5,0,2.5,2021-07-01 00:00:00,2021-07-31 00:00:00
Rice,$2.00,33,66,0,66,2021-07-01 00:00:00,2021-07-31 00:00:00
Roast Chili S,$8.00,2,16,0,16,2021-07-01 00:00:00,2021-07-31 00:00:00
Root Beer,$2.50,2,5,0,5,2021-07-01 00:00:00,2021-07-31 00:00:00
S1 Madam Mam's Salad,$4.95,2,9.9,0,9.9,2021-07-01 00:00:00,2021-07-31 00:00:00
S1 Mam's Salad,$4.95,14,69.3,0,69.3,2021-07-01 00:00:00,2021-07-31 00:00:00
S2 Sauce,$0.75,2,1.5,0,1.5,2021-07-01 00:00:00,2021-07-31 00:00:00
S2 Yum Nuer,$11.25,15,168.75,0,168.75,2021-07-01 00:00:00,2021-07-31 00:00:00
S2 Yum Nuer **,$11.25,3,38.75,0,38.75,2021-07-01 00:00:00,2021-07-31 00:00:00
S3 Num Tok,$11.25,20,225,0,225,2021-07-01 00:00:00,2021-07-31 00:00:00
S3 Num Tok (Waterfall) **,$11.25,5,61.25,0,61.25,2021-07-01 00:00:00,2021-07-31 00:00:00
S4 Papaya Salad (Veg),$9.95,1,9.95,0,9.95,2021-07-01 00:00:00,2021-07-31 00:00:00
S4 Som Tum,$9.95,17,169.15,0,169.15,2021-07-01 00:00:00,2021-07-31 00:00:00
S4 Som Tum (Papaya Salad) **,$9.95,7,69.65,0,69.65,2021-07-01 00:00:00,2021-07-31 00:00:00
S5 Yum Green Bean *,$10.95,2,22.9,0,22.9,2021-07-01 00:00:00,2021-07-31 00:00:00
S5 Yum Grn Bean,$10.95,7,77.65,0,77.65,2021-07-01 00:00:00,2021-07-31 00:00:00
Sapporo,$3.00,18,54,0,54,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Amz Sauce,$0.75,1,0.75,0,0.75,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Beef,$3.00,1,3,0,3,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Bok Choy,$2.00,6,12,0,12,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Broccoli,$2.00,2,4,0,4,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Flat Noodle,$2.00,5,10,0,10,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Fried Egg Noodle,$2.00,1,2,0,2,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Lime/Lemon,$0.50,5,2.5,0,2.5,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Mix Veggies,$3.00,1,3,0,3,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Mushroom,$2.00,1,2,0,2,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Steamed Egg Noodle,$2.00,1,2,0,2,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Tilapia-Fried (1 pc),$2.50,2,5,0,5,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Udon,$2.00,2,4,0,4,2021-07-01 00:00:00,2021-07-31 00:00:00
SD Vermicelli,$2.00,4,8,0,8,2021-07-01 00:00:00,2021-07-31 00:00:00
Sierra Mist,$2.50,7,17.5,0,17.5,2021-07-01 00:00:00,2021-07-31 00:00:00
Singha,$3.00,29,87,0,87,2021-07-01 00:00:00,2021-07-31 00:00:00
Soda Water,$1.50,11,16.5,0,16.5,2021-07-01 00:00:00,2021-07-31 00:00:00
Sticky Rice,$3.00,12,36,0,36,2021-07-01 00:00:00,2021-07-31 00:00:00
Sub Brown Rice,$2.00,3,6,0,6,2021-07-01 00:00:00,2021-07-31 00:00:00
Sweet Ice Tea,$3.00,6,18,0,18,2021-07-01 00:00:00,2021-07-31 00:00:00
Sweet Sticky Rice topped with Coconut Sauce,$3.50,6,21,0,21,2021-07-01 00:00:00,2021-07-31 00:00:00
Thai Coffee,$3.50,67,234.5,0,234.5,2021-07-01 00:00:00,2021-07-31 00:00:00
Thai Coffee(No Ice),$4.75,1,4.75,0,4.75,2021-07-01 00:00:00,2021-07-31 00:00:00
Thai Milk Green Tea,$3.95,54,213.3,0.99,212.31,2021-07-01 00:00:00,2021-07-31 00:00:00
Thai Tea,$3.50,214,749,0.88,748.12,2021-07-01 00:00:00,2021-07-31 00:00:00
Thai Tea(No Ice),$4.75,11,52.25,0,52.25,2021-07-01 00:00:00,2021-07-31 00:00:00
Tiger,$3.00,12,36,0,36,2021-07-01 00:00:00,2021-07-31 00:00:00
Topo Chico,$2.50,3,7.5,0,7.5,2021-07-01 00:00:00,2021-07-31 00:00:00
Tropicana Lemonade,$2.50,2,5,0,5,2021-07-01 00:00:00,2021-07-31 00:00:00
Water,$1.50,2,3,0,3,2021-07-01 00:00:00,2021-07-31 00:00:00
Wings 1 Mix,$6.50,72,468.5,1.63,466.87,2021-07-01 00:00:00,2021-07-31 00:00:00
Wings 2 Mix,$11.00,37,407,0,407,2021-07-01 00:00:00,2021-07-31 00:00:00
Wings 3 Mix,$15.00,2,30,0,30,2021-07-01 00:00:00,2021-07-31 00:00:00
Wings 4 Mix,$20.00,3,62,0,62,2021-07-01 00:00:00,2021-07-31 00:00:00
XT Roasted Chili ,$0.75,1,0.75,0,0.75,2021-07-01 00:00:00,2021-07-31 00:00:00
(8oz) Homemade Roasted Chili Oil,$15.00,1,15,0,15,2021-08-01 00:00:00,2021-08-31 00:00:00
A1 Madam Roll,$4.50,160,720,0,720,2021-08-01 00:00:00,2021-08-31 00:00:00
A1 Madam Roll 1/3,$1.50,6,9,0,9,2021-08-01 00:00:00,2021-08-31 00:00:00
A1 Madam Rolls,$4.50,76,350.25,0,350.25,2021-08-01 00:00:00,2021-08-31 00:00:00
A1 Madam Rolls (Veg),$4.50,2,9.75,0,9.75,2021-08-01 00:00:00,2021-08-31 00:00:00
A1 Sauce,$0.75,1,0.75,0,0.75,2021-08-01 00:00:00,2021-08-31 00:00:00
A11 Edamame,$5.50,43,236.5,0,236.5,2021-08-01 00:00:00,2021-08-31 00:00:00
A11 Edamame 1/2,$2.75,4,11,0,11,2021-08-01 00:00:00,2021-08-31 00:00:00
A11 Edamame 1/3,$1.83,3,5.5,0,5.5,2021-08-01 00:00:00,2021-08-31 00:00:00
A11 Roasted Chili Edamame *,$5.50,19,105.25,0,105.25,2021-08-01 00:00:00,2021-08-31 00:00:00
A11 Sauce,$1.00,1,1,0,1,2021-08-01 00:00:00,2021-08-31 00:00:00
A2 Fresh Spring Rolls,$4.95,58,301.35,0,301.35,2021-08-01 00:00:00,2021-08-31 00:00:00
A2 Fresh Spring Rolls (GF),$4.95,6,30.45,0,30.45,2021-08-01 00:00:00,2021-08-31 00:00:00
A2 Fresh Spring Rolls (Veg),$4.95,8,39.6,0,39.6,2021-08-01 00:00:00,2021-08-31 00:00:00
A2 Sauce,$0.75,11,8.25,0,8.25,2021-08-01 00:00:00,2021-08-31 00:00:00
A2 Spring Roll,$4.95,151,747.45,0,747.45,2021-08-01 00:00:00,2021-08-31 00:00:00
A2 Spring Roll 1/2,$2.48,6,14.85,0,14.85,2021-08-01 00:00:00,2021-08-31 00:00:00
A3 Brussels,$6.50,68,442,0,442,2021-08-01 00:00:00,2021-08-31 00:00:00
A3 Brussels 1/2,$3.25,2,6.5,0,6.5,2021-08-01 00:00:00,2021-08-31 00:00:00
A3 Brussels Sprout *,$6.50,31,201.5,0,201.5,2021-08-01 00:00:00,2021-08-31 00:00:00
A3 Brussels Sprout * (GF),$7.50,1,7.5,0,7.5,2021-08-01 00:00:00,2021-08-31 00:00:00
A3 Brussels Sprout * (Veg),$6.50,6,39,0,39,2021-08-01 00:00:00,2021-08-31 00:00:00
A4 Sauce,$0.75,2,1.5,0,1.5,2021-08-01 00:00:00,2021-08-31 00:00:00
A4 Thai Gyoza ,$5.50,202,1112.5,0,1112.5,2021-08-01 00:00:00,2021-08-31 00:00:00
A4 Thai Gyoza 1/2,$2.75,2,5.5,0,5.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Asahi,$3.00,16,48,0,48,2021-08-01 00:00:00,2021-08-31 00:00:00
Brown Rice,$3.00,13,39,0,39,2021-08-01 00:00:00,2021-08-31 00:00:00
Bud Light,$2.00,13,26,0,26,2021-08-01 00:00:00,2021-08-31 00:00:00
Chamomile Tea,$3.00,2,6,0,6,2021-08-01 00:00:00,2021-08-31 00:00:00
Chang,$3.00,9,27,0,27,2021-08-01 00:00:00,2021-08-31 00:00:00
D1 Rice Mango,$6.50,20,130,0,130,2021-08-01 00:00:00,2021-08-31 00:00:00
D1 Sweet Coconut Sticky Rice with Mango,$6.50,16,104,0,104,2021-08-01 00:00:00,2021-08-31 00:00:00
D2 Rice Custard,$5.50,25,137.5,0,137.5,2021-08-01 00:00:00,2021-08-31 00:00:00
D2 Sweet Coconut Sticky Rice with Thai Egg Custard,$4.95,6,32.45,0,32.45,2021-08-01 00:00:00,2021-08-31 00:00:00
Diet Dr.Pepper,$2.50,17,42.5,0,42.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Diet Pepsi,$2.50,3,7.5,0,7.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Diet Pepso,$2.50,39,97.5,0,97.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Dos XX,$3.00,2,6,0,6,2021-08-01 00:00:00,2021-08-31 00:00:00
Dr. Pepper,$2.50,6,15,0,15,2021-08-01 00:00:00,2021-08-31 00:00:00
Dr.Pepper,$2.50,36,90,0,90,2021-08-01 00:00:00,2021-08-31 00:00:00
Dr.Pepper 1/2,$1.25,2,2.5,0,2.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Extra A1 Sauce (Homemade Sweet and Sour Sauce),$0.75,5,3.75,0,3.75,2021-08-01 00:00:00,2021-08-31 00:00:00
Extra A2 Sauce (Homemade Peanut Sauce),$0.75,4,3,0,3,2021-08-01 00:00:00,2021-08-31 00:00:00
Extra A4 Sauce (Mam's Homemade Thai Gyoza Sauce) ,$0.75,1,0.75,0,0.75,2021-08-01 00:00:00,2021-08-31 00:00:00
Extra A7 Sauce (Mam's Homemade Satay Sauce),$1.00,1,1,0,1,2021-08-01 00:00:00,2021-08-31 00:00:00
Extra Chili Lime Fish Sauce,$0.75,2,1.5,0,1.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Extra S2 Sauce (Homemade Hot Spicy Lime Sauce),$1.00,1,1,0,1,2021-08-01 00:00:00,2021-08-31 00:00:00
F1 Pad Thai,$9.50,451,4342,0,4342,2021-08-01 00:00:00,2021-08-31 00:00:00
F1 Pad Thai 1/2,$4.75,10,47.5,0,47.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F1 Pad Thai 1/3,$3.17,6,19,0,19,2021-08-01 00:00:00,2021-08-31 00:00:00
F1 Pad Thai*,$9.50,164,1627,0,1627,2021-08-01 00:00:00,2021-08-31 00:00:00
F1 Pad Thai* (GF),$10.50,9,99.5,0,99.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F1 Pad Thai* (Half Tray ),$60.00,1,70,0,70,2021-08-01 00:00:00,2021-08-31 00:00:00
F10 Pad Macaroni,$10.50,5,62.5,0,62.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F11 Guay Teaw Kua Gai ,$9.75,13,128.75,0,128.75,2021-08-01 00:00:00,2021-08-31 00:00:00
F11 Teaw Kua Gai,$9.75,43,423.25,0,423.25,2021-08-01 00:00:00,2021-08-31 00:00:00
F12 Teaw Nuer Sub,$9.95,5,52.25,0,52.25,2021-08-01 00:00:00,2021-08-31 00:00:00
F12 Teaw Nuer Sub 1/2,$4.98,2,9.95,0,9.95,2021-08-01 00:00:00,2021-08-31 00:00:00
F12. Guay Teaw Nuer Sub,$9.95,1,9.95,0,9.95,2021-08-01 00:00:00,2021-08-31 00:00:00
F13 (Street Padthai) Bankrupt Noodle,$9.75,62,640.75,0,640.75,2021-08-01 00:00:00,2021-08-31 00:00:00
F13 (Street Padthai) Bankrupt Noodle (GF),$10.75,1,10.75,0,10.75,2021-08-01 00:00:00,2021-08-31 00:00:00
F13 Bankrupt Noodle,$9.75,161,1591.25,0,1591.25,2021-08-01 00:00:00,2021-08-31 00:00:00
F13 Bankrupt Noodle 1/5,$1.95,5,9.75,0,9.75,2021-08-01 00:00:00,2021-08-31 00:00:00
F14 Pad Woon Sen,$9.95,14,147.3,0,147.3,2021-08-01 00:00:00,2021-08-31 00:00:00
F14 Pad WoonSen,$9.95,24,240.8,0,240.8,2021-08-01 00:00:00,2021-08-31 00:00:00
F14 Pad WoonSen 1/3,$3.32,3,9.95,0,9.95,2021-08-01 00:00:00,2021-08-31 00:00:00
F15 Pad Woon Sen,$11.95,7,83.65,1.2,82.45,2021-08-01 00:00:00,2021-08-31 00:00:00
F15 Pad Woon Sen ( Shrimp or Squid ),$11.95,4,47.8,0,47.8,2021-08-01 00:00:00,2021-08-31 00:00:00
F2 Pad Thai,$10.50,56,596.5,0,596.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F2 Pad Thai ( Shrimp or Squid )*,$10.50,25,290.5,0,290.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F3 Pad Sea-Ew,$9.50,623,6067,0,6067,2021-08-01 00:00:00,2021-08-31 00:00:00
F3 Pad Sea-Ew 1/5,$1.90,10,19,0,19,2021-08-01 00:00:00,2021-08-31 00:00:00
F4 Pad Sea-Ew,$10.50,45,477.5,0,477.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F4 Pad Sea-Ew ( Shrimp or Squid ),$10.50,14,153,0,153,2021-08-01 00:00:00,2021-08-31 00:00:00
F5 Pad Kee Mao (Drunken Noodle)*** (GF),$10.50,1,10.5,0,10.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F5 Pad KeeMao,$9.50,241,2326.5,0,2326.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F5 Pad KeeMao 1/2,$4.75,2,9.5,0,9.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F5 Pad KeeMao 1/4,$2.38,4,9.5,0,9.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F5 Spicy Pad Kee Mao (Drunken Noodle)***,$9.50,92,935.5,0,935.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F6 Pad KeeMao,$10.50,39,417.5,0,417.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F6 Spicy Pad Kee Mao (Drunken Noodle Sh/Sq)***,$10.50,14,154,0,154,2021-08-01 00:00:00,2021-08-31 00:00:00
F7 Lard Na,$9.50,16,154,0,154,2021-08-01 00:00:00,2021-08-31 00:00:00
F9 Pad Macaroni,$9.50,23,225.5,0,225.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F9 Pad Macaroni (Veg),$9.50,1,9.5,0,9.5,2021-08-01 00:00:00,2021-08-31 00:00:00
F9 Pad Macaroni 1/3,$3.17,3,9.5,0,9.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Fireman #4,$3.00,5,15,0,15,2021-08-01 00:00:00,2021-08-31 00:00:00
Flat Rice Noodle,$3.00,2,6,0,6,2021-08-01 00:00:00,2021-08-31 00:00:00
G1 Lek Hang,$9.50,7,75.5,0,75.5,2021-08-01 00:00:00,2021-08-31 00:00:00
G1 Sen Lek Hang,$9.50,2,19,0,19,2021-08-01 00:00:00,2021-08-31 00:00:00
G4 Yum Guay Teaw *,$9.75,2,28,0,28,2021-08-01 00:00:00,2021-08-31 00:00:00
G4 Yum Teaw*,$9.75,14,140.5,0,140.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Ginger Spice Tea,$3.00,1,3,0,3,2021-08-01 00:00:00,2021-08-31 00:00:00
Ice Thai Milk Green Tea ,$3.95,12,47.4,0,47.4,2021-08-01 00:00:00,2021-08-31 00:00:00
Jarritos,$3.00,46,138,0,138,2021-08-01 00:00:00,2021-08-31 00:00:00
Jasmin Jade Tea,$3.00,3,9,0,9,2021-08-01 00:00:00,2021-08-31 00:00:00
Jasmine White Rice,$2.50,21,52.5,0,52.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Kirin Ichiban,$3.00,56,168,0,168,2021-08-01 00:00:00,2021-08-31 00:00:00
Kirin Ichiban (6Btl),$19.99,2,39.98,0,39.98,2021-08-01 00:00:00,2021-08-31 00:00:00
Kirin Ichiban (Bottle) ,$3.00,3,9,0,9,2021-08-01 00:00:00,2021-08-31 00:00:00
Kirin Light,$3.00,5,15,0,15,2021-08-01 00:00:00,2021-08-31 00:00:00
Lard Na,$9.50,1,9.5,0,9.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Lemongrass Ginger Tea,$3.00,1,3,0,3,2021-08-01 00:00:00,2021-08-31 00:00:00
Mam's Ice Thai Coffee,$3.50,12,42,0,42,2021-08-01 00:00:00,2021-08-31 00:00:00
Mam's Ice Thai Tea ,$3.50,22,77,0,77,2021-08-01 00:00:00,2021-08-31 00:00:00
Mam's Salad,$4.95,1,4.95,0,4.95,2021-08-01 00:00:00,2021-08-31 00:00:00
Mam's Thai coffee (NO ICE),$4.75,2,9.5,0,9.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Mam's Thai Milk Green Tea (No Ice),$4.95,1,4.95,0,4.95,2021-08-01 00:00:00,2021-08-31 00:00:00
Mam's Wings 10 Pieces,$11.00,14,155.5,0,155.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Mam's Wings 15 Pieces,$15.00,3,46.5,0,46.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Mam's Wings 20 Pieces,$20.00,1,20,0,20,2021-08-01 00:00:00,2021-08-31 00:00:00
Mam's Wings 5 Pieces,$6.50,15,105.75,0,105.75,2021-08-01 00:00:00,2021-08-31 00:00:00
Mex Coke,$3.00,1,3,0,3,2021-08-01 00:00:00,2021-08-31 00:00:00
Miller Lite,$3.00,2,6,0,6,2021-08-01 00:00:00,2021-08-31 00:00:00
Mountain Dew,$2.50,1,2.5,0,2.5,2021-08-01 00:00:00,2021-08-31 00:00:00
NS1 Guay Teaw Nuer Sod,$9.50,10,100,0,100,2021-08-01 00:00:00,2021-08-31 00:00:00
NS1 Teaw NuerSod,$9.50,37,357.5,0,357.5,2021-08-01 00:00:00,2021-08-31 00:00:00
NS11 Udon Tom Yum **,$9.95,3,29.85,0,29.85,2021-08-01 00:00:00,2021-08-31 00:00:00
NS11 Udon TomYum,$9.95,8,91.25,0,91.25,2021-08-01 00:00:00,2021-08-31 00:00:00
NS12 Yen Ta Fo Seafood **,$11.50,1,11.5,0,11.5,2021-08-01 00:00:00,2021-08-31 00:00:00
NS12 YenTaFo Sea,$11.50,6,73,0,73,2021-08-01 00:00:00,2021-08-31 00:00:00
NS13 Yen Ta Fo Tofu **,$9.95,1,9.95,0,9.95,2021-08-01 00:00:00,2021-08-31 00:00:00
NS13 YenTaFo Tofu,$9.95,1,9.95,0,9.95,2021-08-01 00:00:00,2021-08-31 00:00:00
NS14 TomYum Moo,$10.25,9,92.25,0,92.25,2021-08-01 00:00:00,2021-08-31 00:00:00
NS15 Tom Khlong,$9.50,4,38,0,38,2021-08-01 00:00:00,2021-08-31 00:00:00
NS15 Tom Khlong **.,$9.50,1,9.5,0,9.5,2021-08-01 00:00:00,2021-08-31 00:00:00
NS16 Kao Soi,$10.95,25,281.75,0,281.75,2021-08-01 00:00:00,2021-08-31 00:00:00
NS16 Kao Soi **,$10.95,3,34.85,0,34.85,2021-08-01 00:00:00,2021-08-31 00:00:00
NS5 Guay Teaw Moo,$9.50,1,11.5,0,11.5,2021-08-01 00:00:00,2021-08-31 00:00:00
NS5 Teaw Moo,$9.50,10,97,0,97,2021-08-01 00:00:00,2021-08-31 00:00:00
NS6 Guay Teaw Gai Toon,$9.50,3,28.5,0,28.5,2021-08-01 00:00:00,2021-08-31 00:00:00
NS6 Teaw Gai,$9.50,13,138.5,0,138.5,2021-08-01 00:00:00,2021-08-31 00:00:00
NS6 Teaw Gai 1/2,$4.75,2,9.5,0,9.5,2021-08-01 00:00:00,2021-08-31 00:00:00
NS8 Guay Teaw Tom Yum **,$10.25,3,30.75,0,30.75,2021-08-01 00:00:00,2021-08-31 00:00:00
NS8 Teaw TomYum,$10.25,14,145.5,0,145.5,2021-08-01 00:00:00,2021-08-31 00:00:00
NS9 Guay Teaw Tom Yum Seafood **,$12.25,2,24.5,0,24.5,2021-08-01 00:00:00,2021-08-31 00:00:00
NS9 Teaw TomYum Sea,$12.25,6,73.5,0,73.5,2021-08-01 00:00:00,2021-08-31 00:00:00
Open Food,$0.00,4,9,0,9,2021-08-01 00:00:00,2021-08-31 00:00:00
